TransactionID,CustomerID,TransactionDate,Year,Quarter,MonthNumber,MonthName,YearMonth,MonthStart,Season,TransactionType,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,RateToUSD,FXRateDate,RateSource,AmountOriginal,AmountUSD,CreditCardFeesOriginal,CreditCardFeesUSD,InsuranceFeesOriginal,InsuranceFeesUSD,LatePaymentAmountOriginal,LatePaymentAmountUSD,TotalFeesOriginal,TotalFeesUSD,FeeRate,HasFeeFriction,HasLatePayment,CustomerScore,CreditScoreBand,MonthlyIncome,MonthlyIncomeBand,CustomerSegment,TransactionValueBandUSD,RecommendedOffer,FeeBurdenZScore,HighFeeBurdenFlag
616,9175,2023-02-11,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Loan Payment,Loan,Business,Malaga,36.7213,-4.4214,Branch,EUR,1.069,2023-02-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7874.907285447565,8418.28,0.0,0.0,71.88,76.84,154.1,164.73,225.98,241.57,0.028696,True,True,758,Very Good,1479.42,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,3.8612,True
1701,7894,2025-01-22,2025,Q1,1,Jan,2025-01,2025-01-01,Winter,Loan Payment,Loan,Business,Barcelona,41.3874,2.1686,Online,USD,1.0,2025-01-22,Native USD; no conversion applied,9730.601348437827,9730.6,0.0,0.0,53.48,53.48,188.01,188.01,241.49,241.49,0.024818,True,True,463,Poor,6668.97,6k-10k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,3.8433,True
15871,9018,2025-04-08,2025,Q2,4,Apr,2025-04,2025-04-01,Spring,Loan Payment,Credit Card,Student,Valencia,39.4699,-0.3763,Branch,EUR,1.095,2025-04-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9068.370605569975,9929.87,32.3,35.37,0.0,0.0,187.9,205.75,220.2,241.12,0.024282,True,True,845,Exceptional,7918.49,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,3.8202,True
11584,4221,2024-10-19,2024,Q4,10,Oct,2024-10,2024-10-01,Autumn,Loan Payment,Credit Card,Gold,Murcia,37.9847,-1.1287,Online,EUR,1.0847,2024-10-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6557.190760718321,7112.58,38.77,42.05,0.0,0.0,182.73,198.21,221.5,240.26,0.03378,True,True,710,Good,2517.07,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,3.8369,True
17150,7411,2023-09-18,2023,Q3,9,Sep,2023-09,2023-09-01,Autumn,Loan Payment,Loan,Standard,Seville,37.3891,-5.9845,Branch,EUR,1.0663,2023-09-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3491.605311026253,3723.1,0.0,0.0,26.75,28.52,198.56,211.72,225.31,240.24,0.064527,True,True,411,Poor,4355.82,3k-6k,Middle Income Segment,1k-5k,Personal Loan Cashback Offer,3.8201,True
6748,4345,2023-07-28,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Loan Payment,Credit Card,Business,Malaga,36.7213,-4.4214,Mobile,EUR,1.101,2023-07-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5044.592561158664,5554.1,33.41,36.78,0.0,0.0,184.68,203.33,218.09,240.11,0.043231,True,True,753,Very Good,5839.14,3k-6k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,3.8176,True
7624,8310,2025-05-04,2025,Q2,5,May,2025-05,2025-05-01,Spring,Loan Payment,Credit Card,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,1.1343,2025-05-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6082.700398070147,6899.61,46.21,52.42,0.0,0.0,164.79,186.92,211.0,239.34,0.034689,True,True,725,Good,3187.29,3k-6k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,3.8034,True
14973,1422,2023-12-14,2023,Q4,12,Dec,2023-12,2023-12-01,Winter,Loan Payment,Loan,Business,Malaga,36.7213,-4.4214,ATM,EUR,1.0919,2023-12-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7180.271412750163,7840.14,0.0,0.0,46.97,51.29,172.14,187.96,219.11,239.25,0.030516,True,True,393,Poor,7493.14,6k-10k,High Income Segment,5k-10k,Premium Investment Services,3.7857,True
6018,1687,2023-07-07,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Loan Payment,Loan,Student,Madrid,40.4168,-3.7038,ATM,EUR,1.0888,2023-07-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7186.256120778407,7824.4,0.0,0.0,98.17,106.89,121.56,132.35,219.73,239.24,0.030576,True,True,762,Very Good,7118.22,6k-10k,High Income Segment,5k-10k,Premium Investment Services,3.7856,True
11183,2507,2024-03-16,2024,Q1,3,Mar,2024-03,2024-03-01,Spring,Loan Payment,Loan,Business,Seville,37.3891,-5.9845,ATM,EUR,1.0892,2024-03-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9966.562741319076,10855.58,0.0,0.0,33.52,36.51,185.91,202.49,219.43,239.0,0.022016,True,True,718,Good,9189.8,6k-10k,High Income Segment,10k+,Premium Investment Services,3.7811,True
16697,9069,2024-06-21,2024,Q2,6,Jun,2024-06,2024-06-01,Summer,Loan Payment,Loan,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,1.0688,2024-06-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",281.5668546815441,300.94,0.0,0.0,88.3,94.38,135.28,144.59,223.58,238.97,0.794079,True,True,478,Poor,6838.32,6k-10k,Middle Income Segment,Under 1k,Personal Loan Cashback Offer,3.7965,True
374,6237,2023-11-28,2023,Q4,11,Nov,2023-11,2023-11-01,Autumn,Loan Payment,Credit Card,Student,Seville,37.3891,-5.9845,Online,EUR,1.0949,2023-11-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8269.532676947498,9054.31,44.68,48.92,0.0,0.0,173.4,189.86,218.08,238.78,0.026372,True,True,816,Exceptional,9798.11,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,3.7771,True
12823,1710,2025-04-21,2025,Q2,4,Apr,2025-04,2025-04-01,Spring,Loan Payment,Loan,Business,Zaragoza,41.6488,-0.8891,Branch,USD,1.0,2025-04-21,Native USD; no conversion applied,1420.399676985695,1420.4,0.0,0.0,43.48,43.48,195.03,195.03,238.51,238.51,0.167917,True,True,602,Fair,9490.25,6k-10k,High Income Segment,1k-5k,Premium Investment Services,3.7721,True
5775,4151,2025-01-25,2025,Q1,1,Jan,2025-01,2025-01-01,Winter,Loan Payment,Credit Card,Platinum,Murcia,37.9847,-1.1287,Mobile,EUR,1.0472,2025-01-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3752.924351727523,3930.06,49.5,51.84,0.0,0.0,177.57,185.95,227.07,237.79,0.060505,True,True,580,Fair,9617.71,6k-10k,High Income Segment,1k-5k,Exclusive Platinum Package,3.7588,True
13126,4205,2025-02-07,2025,Q1,2,Feb,2025-02,2025-02-01,Winter,Loan Payment,Loan,Student,Seville,37.3891,-5.9845,ATM,EUR,1.0377,2025-02-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",296.3672114650869,307.54,0.0,0.0,57.64,59.81,171.33,177.79,228.97,237.6,0.772582,True,True,479,Poor,9296.16,6k-10k,High Income Segment,Under 1k,Premium Investment Services,3.7553,True
17512,2399,2024-02-26,2024,Q1,2,Feb,2024-02,2024-02-01,Winter,Loan Payment,Credit Card,Business,Malaga,36.7213,-4.4214,ATM,EUR,1.0852,2024-02-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6722.269586742094,7295.01,44.62,48.42,0.0,0.0,173.47,188.25,218.09,236.67,0.032443,True,True,497,Poor,6112.16,6k-10k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,3.7538,True
18270,3025,2023-12-01,2023,Q4,12,Dec,2023-12,2023-12-01,Winter,Loan Payment,Credit Card,Business,Zaragoza,41.6488,-0.8891,Online,EUR,1.0875,2023-12-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",195.4203866284864,212.52,49.89,54.26,0.0,0.0,167.62,182.29,217.51,236.55,1.113072,True,True,629,Fair,3269.22,3k-6k,Middle Income Segment,Under 1k,Gold Card with Travel Benefits,3.7516,True
11228,2829,2023-09-12,2023,Q3,9,Sep,2023-09,2023-09-01,Autumn,Loan Payment,Loan,Gold,Bilbao,43.263,-2.935,Branch,EUR,1.0713,2023-09-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5317.661411229336,5696.81,0.0,0.0,43.03,46.1,177.71,190.38,220.74,236.48,0.041511,True,True,747,Very Good,9364.88,6k-10k,High Income Segment,5k-10k,Premium Investment Services,3.7347,True
13253,6769,2023-02-27,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Loan Payment,Loan,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,1.0554,2023-02-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6564.541804616028,6928.22,0.0,0.0,34.38,36.28,189.4,199.89,223.78,236.17,0.034088,True,True,430,Poor,4564.56,3k-6k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,3.7445,True
16219,2654,2023-03-03,2023,Q1,3,Mar,2023-03,2023-03-01,Spring,Loan Payment,Credit Card,Student,Murcia,37.9847,-1.1287,Branch,EUR,1.0615,2023-03-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1823.799712196522,1935.96,47.27,50.18,0.0,0.0,175.04,185.8,222.31,235.98,0.121893,True,True,547,Poor,6747.68,6k-10k,Middle Income Segment,1k-5k,Gold Card with Travel Benefits,3.741,True
2700,3151,2023-12-03,2023,Q4,12,Dec,2023-12,2023-12-01,Winter,Loan Payment,Credit Card,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,1.0875,2023-12-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",760.4561478962062,827.0,30.21,32.85,0.0,0.0,186.6,202.93,216.81,235.78,0.285103,True,True,688,Good,2961.93,Under 3k,Low Income Segment,Under 1k,Financial Literacy Program Access,3.7538,True
3679,3561,2023-02-20,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Loan Payment,Loan,Business,Murcia,37.9847,-1.1287,Mobile,EUR,1.0674,2023-02-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9374.784381704616,10006.64,0.0,0.0,24.61,26.27,196.07,209.29,220.68,235.56,0.02354,True,True,361,Poor,8285.53,6k-10k,High Income Segment,10k+,Premium Investment Services,3.7177,True
1422,2763,2023-01-19,2023,Q1,1,Jan,2023-01,2023-01-01,Winter,Loan Payment,Loan,Gold,Murcia,37.9847,-1.1287,Mobile,USD,1.0,2023-01-19,Native USD; no conversion applied,140.1688152092407,140.17,0.0,0.0,97.38,97.38,137.99,137.99,235.37,235.37,1.679175,True,True,721,Good,5654.59,3k-6k,Middle Income Segment,Under 1k,Personal Loan Cashback Offer,3.7296,True
19826,9614,2023-08-10,2023,Q3,8,Aug,2023-08,2023-08-01,Summer,Loan Payment,Credit Card,Gold,Bilbao,43.263,-2.935,Branch,EUR,1.1019,2023-08-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1868.862113778055,2059.3,46.26,50.97,0.0,0.0,166.93,183.94,213.19,234.91,0.114073,True,True,516,Poor,4631.55,3k-6k,Middle Income Segment,1k-5k,Gold Card with Travel Benefits,3.7211,True
1238,9623,2024-01-23,2024,Q1,1,Jan,2024-01,2024-01-01,Winter,Loan Payment,Credit Card,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,1.0872,2024-01-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3502.190771927001,3807.58,46.12,50.14,0.0,0.0,169.52,184.3,215.64,234.44,0.061572,True,True,638,Fair,9761.8,6k-10k,High Income Segment,1k-5k,Exclusive Platinum Package,3.6971,True
9282,6044,2023-06-02,2023,Q2,6,Jun,2023-06,2023-06-01,Summer,Loan Payment,Credit Card,Gold,Valencia,39.4699,-0.3763,Branch,EUR,1.0763,2023-06-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7134.8835108392,7679.28,49.28,53.04,0.0,0.0,168.17,181.0,217.45,234.04,0.030477,True,True,723,Good,8499.01,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,3.6897,True
7530,4416,2025-01-15,2025,Q1,1,Jan,2025-01,2025-01-01,Winter,Loan Payment,Loan,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,1.03,2025-01-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5017.954186362594,5168.49,0.0,0.0,61.35,63.19,165.75,170.72,227.1,233.91,0.045257,True,True,744,Very Good,6350.53,6k-10k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,3.7025,True
19983,3019,2023-01-07,2023,Q1,1,Jan,2023-01,2023-01-01,Winter,Loan Payment,Credit Card,Gold,Madrid,40.4168,-3.7038,Branch,EUR,1.05,2023-01-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1276.027927223876,1339.83,38.72,40.66,0.0,0.0,183.94,193.14,222.66,233.8,0.1745,True,True,588,Fair,9980.41,6k-10k,High Income Segment,1k-5k,Exclusive Platinum Package,3.6853,True
18387,8043,2023-06-19,2023,Q2,6,Jun,2023-06,2023-06-01,Summer,Loan Payment,Credit Card,Student,Barcelona,41.3874,2.1686,Branch,EUR,1.0922,2023-06-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4076.489414526979,4452.34,20.43,22.31,0.0,0.0,193.12,210.93,213.55,233.24,0.052386,True,True,419,Poor,4582.57,3k-6k,Middle Income Segment,1k-5k,Gold Card with Travel Benefits,3.6901,True
17653,7671,2025-03-31,2025,Q1,3,Mar,2025-03,2025-03-01,Spring,Loan Payment,Credit Card,Business,Valencia,39.4699,-0.3763,Online,EUR,1.0815,2025-03-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",110.1862283082186,119.17,18.39,19.89,0.0,0.0,197.08,213.14,215.47,233.03,1.955442,True,True,714,Good,7522.93,6k-10k,High Income Segment,Under 1k,Exclusive Platinum Package,3.6711,True
6836,7054,2023-06-24,2023,Q2,6,Jun,2023-06,2023-06-01,Summer,Loan Payment,Credit Card,Gold,Bilbao,43.263,-2.935,Online,EUR,1.0884,2023-06-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4283.158284293899,4661.79,41.37,45.03,0.0,0.0,172.71,187.98,214.08,233.01,0.049983,True,True,501,Poor,3179.63,3k-6k,Middle Income Segment,1k-5k,Gold Card with Travel Benefits,3.6858,True
7667,1032,2023-09-07,2023,Q3,9,Sep,2023-09,2023-09-01,Autumn,Loan Payment,Credit Card,Business,Valencia,39.4699,-0.3763,Mobile,USD,1.0,2023-09-07,Native USD; no conversion applied,6736.667645159289,6736.67,40.98,40.98,0.0,0.0,191.27,191.27,232.25,232.25,0.034475,True,True,477,Poor,6524.26,6k-10k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,3.6717,True
7173,3762,2024-02-13,2024,Q1,2,Feb,2024-02,2024-02-01,Winter,Loan Payment,Credit Card,Standard,Valencia,39.4699,-0.3763,ATM,EUR,1.0793,2024-02-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8157.086970721906,8803.94,33.23,35.87,0.0,0.0,181.83,196.25,215.06,232.12,0.026365,True,True,780,Very Good,2946.34,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,3.6859,True
6386,2164,2024-06-26,2024,Q2,6,Jun,2024-06,2024-06-01,Summer,Loan Payment,Loan,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,1.0689,2024-06-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2930.346479074502,3132.25,0.0,0.0,35.62,38.07,181.53,194.04,217.15,232.11,0.074103,True,True,679,Good,2212.21,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,3.6857,True
14123,4625,2023-02-06,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Loan Payment,Loan,Business,Valencia,39.4699,-0.3763,ATM,EUR,1.0776,2023-02-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",11813.45357196074,12730.18,0.0,0.0,72.3,77.91,142.74,153.82,215.04,231.73,0.018203,True,True,317,Poor,1579.25,Under 3k,Low Income Segment,10k+,Financial Literacy Program Access,3.6787,True
17073,6274,2024-08-19,2024,Q3,8,Aug,2024-08,2024-08-01,Summer,Loan Payment,Loan,Student,Barcelona,41.3874,2.1686,ATM,EUR,1.1041,2024-08-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3376.790798293517,3728.31,0.0,0.0,39.35,43.45,170.09,187.8,209.44,231.25,0.062025,True,True,512,Poor,1187.17,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,3.6698,True
15403,7282,2025-05-19,2025,Q2,5,May,2025-05,2025-05-01,Spring,Loan Payment,Credit Card,Platinum,Valencia,39.4699,-0.3763,Branch,EUR,1.1262,2025-05-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8431.295645767854,9495.33,24.23,27.29,0.0,0.0,180.57,203.36,204.8,230.65,0.024291,True,True,346,Poor,4970.62,3k-6k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,3.642,True
18951,8566,2025-04-02,2025,Q2,4,Apr,2025-04,2025-04-01,Spring,Loan Payment,Loan,Standard,Seville,37.3891,-5.9845,ATM,EUR,1.0803,2025-04-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4111.56891384427,4441.73,0.0,0.0,17.71,19.13,195.27,210.95,212.98,230.08,0.0518,True,True,688,Good,2918.69,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,3.6481,True
2287,3274,2025-01-11,2025,Q1,1,Jan,2025-01,2025-01-01,Winter,Loan Payment,Loan,Student,Murcia,37.9847,-1.1287,Online,EUR,1.0304,2025-01-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1517.073819533232,1563.19,0.0,0.0,82.15,84.65,141.04,145.33,223.19,229.98,0.147122,True,True,696,Good,2708.93,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,3.6462,True
14150,8082,2025-02-14,2025,Q1,2,Feb,2025-02,2025-02-01,Winter,Loan Payment,Loan,Platinum,Seville,37.3891,-5.9845,ATM,EUR,1.0478,2025-02-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5246.751312579325,5497.55,0.0,0.0,82.84,86.8,136.4,142.92,219.24,229.72,0.041786,True,True,599,Fair,5752.27,3k-6k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,3.6247,True
14518,9560,2024-01-16,2024,Q1,1,Jan,2024-01,2024-01-01,Winter,Loan Payment,Loan,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,1.0882,2024-01-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4783.457929471663,5205.36,0.0,0.0,51.54,56.09,159.5,173.57,211.04,229.66,0.04412,True,True,782,Very Good,4154.83,3k-6k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,3.6236,True
1600,3740,2024-05-30,2024,Q2,5,May,2024-05,2024-05-01,Spring,Loan Payment,Loan,Student,Malaga,36.7213,-4.4214,Branch,EUR,1.0815,2024-05-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5085.387691137275,5499.85,0.0,0.0,55.16,59.66,157.05,169.85,212.21,229.51,0.04173,True,True,668,Fair,1747.7,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,3.6375,True
4153,5006,2024-05-09,2024,Q2,5,May,2024-05,2024-05-01,Spring,Loan Payment,Loan,Business,Barcelona,41.3874,2.1686,Online,EUR,1.0732,2024-05-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9590.370451195098,10292.39,0.0,0.0,30.71,32.96,183.11,196.51,213.82,229.47,0.022295,True,True,797,Very Good,6527.01,6k-10k,Middle Income Segment,10k+,Personal Loan Cashback Offer,3.6201,True
19257,3396,2024-11-14,2024,Q4,11,Nov,2024-11,2024-11-01,Autumn,Loan Payment,Loan,Student,Valencia,39.4699,-0.3763,Branch,EUR,1.0533,2024-11-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3087.550604272855,3252.12,0.0,0.0,25.74,27.11,192.05,202.29,217.79,229.4,0.070539,True,True,426,Poor,9350.14,6k-10k,High Income Segment,1k-5k,Premium Investment Services,3.6041,True
5749,8334,2024-07-05,2024,Q3,7,Jul,2024-07,2024-07-01,Summer,Loan Payment,Credit Card,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,1.0824,2024-07-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3109.755648451276,3366.0,25.29,27.37,0.0,0.0,186.55,201.92,211.84,229.29,0.068119,True,True,839,Exceptional,7151.54,6k-10k,High Income Segment,1k-5k,Exclusive Platinum Package,3.6021,True
12986,5812,2023-10-20,2023,Q4,10,Oct,2023-10,2023-10-01,Autumn,Loan Payment,Credit Card,Business,Bilbao,43.263,-2.935,Online,EUR,1.0591,2023-10-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6292.411248929286,6664.29,39.44,41.77,0.0,0.0,176.98,187.44,216.42,229.21,0.034394,True,True,331,Poor,2848.16,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,3.6319,True
5605,3276,2024-11-24,2024,Q4,11,Nov,2024-11,2024-11-01,Autumn,Loan Payment,Credit Card,Business,Seville,37.3891,-5.9845,Branch,USD,1.0,2024-11-24,Native USD; no conversion applied,1405.082263335606,1405.08,39.36,39.36,0.0,0.0,189.75,189.75,229.11,229.11,0.163058,True,True,735,Good,2549.54,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,3.6301,True
2052,1646,2023-05-11,2023,Q2,5,May,2023-05,2023-05-01,Spring,Loan Payment,Loan,Gold,Bilbao,43.263,-2.935,Mobile,EUR,1.093,2023-05-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8061.600376552724,8811.33,0.0,0.0,56.11,61.33,153.48,167.75,209.59,229.08,0.025998,True,True,383,Poor,5005.86,3k-6k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,3.6129,True
2132,7643,2024-10-13,2024,Q4,10,Oct,2024-10,2024-10-01,Autumn,Loan Payment,Credit Card,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,1.0938,2024-10-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6295.071759723768,6885.55,27.56,30.15,0.0,0.0,181.72,198.77,209.28,228.92,0.033246,True,True,416,Poor,5390.99,3k-6k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,3.6099,True
19377,1569,2024-06-22,2024,Q2,6,Jun,2024-06,2024-06-01,Summer,Loan Payment,Loan,Standard,Madrid,40.4168,-3.7038,Online,EUR,1.0688,2024-06-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2294.998948358155,2452.89,0.0,0.0,34.92,37.32,179.04,191.36,213.96,228.68,0.093229,True,True,310,Poor,1654.29,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,3.6221,True
11906,3093,2024-09-17,2024,Q3,9,Sep,2024-09,2024-09-01,Autumn,Loan Payment,Loan,Student,Madrid,40.4168,-3.7038,Branch,EUR,1.1139,2024-09-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8673.009075156093,9660.86,0.0,0.0,59.09,65.82,146.02,162.65,205.11,228.47,0.023649,True,True,492,Poor,7269.0,6k-10k,High Income Segment,5k-10k,Premium Investment Services,3.587,True
4320,8381,2024-06-22,2024,Q2,6,Jun,2024-06,2024-06-01,Summer,Loan Payment,Loan,Student,Seville,37.3891,-5.9845,Mobile,USD,1.0,2024-06-22,Native USD; no conversion applied,12011.85533458174,12011.86,0.0,0.0,72.51,72.51,155.86,155.86,228.37,228.37,0.019012,True,True,392,Poor,4135.52,3k-6k,Middle Income Segment,10k+,Personal Loan Cashback Offer,3.5997,True
2609,4243,2024-10-11,2024,Q4,10,Oct,2024-10,2024-10-01,Autumn,Loan Payment,Credit Card,Gold,Valencia,39.4699,-0.3763,ATM,EUR,1.0938,2024-10-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4726.01595609886,5169.32,23.0,25.16,0.0,0.0,185.65,203.06,208.65,228.22,0.044149,True,True,587,Fair,2658.48,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,3.6136,True
11689,2976,2024-01-11,2024,Q1,1,Jan,2024-01,2024-01-01,Winter,Loan Payment,Credit Card,Gold,Seville,37.3891,-5.9845,ATM,EUR,1.0987,2024-01-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6473.824828728001,7112.79,7.91,8.69,0.0,0.0,199.74,219.45,207.65,228.14,0.032075,True,True,585,Fair,2377.1,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,3.6121,True
16414,6625,2024-07-01,2024,Q3,7,Jul,2024-07,2024-07-01,Summer,Loan Payment,Loan,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,1.0745,2024-07-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1697.29796274894,1823.75,0.0,0.0,67.42,72.44,144.82,155.61,212.24,228.05,0.125045,True,True,322,Poor,8216.37,6k-10k,High Income Segment,1k-5k,Premium Investment Services,3.5792,True
5175,3925,2024-03-06,2024,Q1,3,Mar,2024-03,2024-03-01,Spring,Loan Payment,Loan,Standard,Malaga,36.7213,-4.4214,ATM,EUR,1.0874,2024-03-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5932.087296660222,6450.55,0.0,0.0,57.98,63.05,151.44,164.68,209.42,227.73,0.035304,True,True,792,Very Good,7120.22,6k-10k,High Income Segment,5k-10k,Premium Investment Services,3.5733,True
3478,4074,2025-01-08,2025,Q1,1,Jan,2025-01,2025-01-01,Winter,Loan Payment,Loan,Platinum,Barcelona,41.3874,2.1686,Online,EUR,1.0286,2025-01-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",11413.26036769029,11739.68,0.0,0.0,67.18,69.1,154.09,158.5,221.27,227.6,0.019387,True,True,300,Poor,5349.73,3k-6k,Middle Income Segment,10k+,Personal Loan Cashback Offer,3.5854,True
2750,9016,2024-06-14,2024,Q2,6,Jun,2024-06,2024-06-01,Summer,Loan Payment,Loan,Platinum,Murcia,37.9847,-1.1287,Online,EUR,1.0686,2024-06-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2158.704052038566,2306.79,0.0,0.0,27.76,29.66,185.17,197.87,212.93,227.53,0.098635,True,True,612,Fair,7527.14,6k-10k,High Income Segment,1k-5k,Premium Investment Services,3.5697,True
