TransactionID,CustomerID,TransactionDate,Year,Quarter,MonthNumber,MonthName,YearMonth,MonthStart,Season,TransactionType,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,RateToUSD,FXRateDate,RateSource,AmountOriginal,AmountUSD,CreditCardFeesOriginal,CreditCardFeesUSD,InsuranceFeesOriginal,InsuranceFeesUSD,LatePaymentAmountOriginal,LatePaymentAmountUSD,TotalFeesOriginal,TotalFeesUSD,FeeRate,HasFeeFriction,HasLatePayment,CustomerScore,CreditScoreBand,MonthlyIncome,MonthlyIncomeBand,CustomerSegment,TransactionValueBandUSD,RecommendedOffer,FeeBurdenZScore,HighFeeBurdenFlag
7841,1364,2023-07-31,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Card Payment,Credit Card,Gold,Madrid,40.4168,-3.7038,ATM,EUR,1.1023,2023-07-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7907.194581834346,8716.1,18.19,20.05,0.0,0.0,0.0,0.0,18.19,20.05,0.0023,True,False,798,Very Good,4758.91,3k-6k,Middle Income Segment,5k-10k,Gold Card with Travel Benefits,-0.268,False
7842,2800,2023-06-14,2023,Q2,6,Jun,2023-06,2023-06-01,Summer,Loan Payment,Loan,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,1.0809,2023-06-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2544.407309692907,2750.25,0.0,0.0,94.0,101.6,188.81,204.08,282.81,305.68,0.111146,True,True,623,Fair,3599.86,3k-6k,Middle Income Segment,1k-5k,Personal Loan Cashback Offer,5.035,True
7843,6958,2024-09-21,2024,Q3,9,Sep,2024-09,2024-09-01,Autumn,Loan Payment,Loan,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,1.1166,2024-09-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7378.859421471626,8239.23,0.0,0.0,67.57,75.45,70.09,78.26,137.66,153.71,0.018656,True,True,497,Poor,3787.04,3k-6k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,2.2135,True
7844,8436,2024-10-06,2024,Q4,10,Oct,2024-10,2024-10-01,Autumn,Card Payment,Mortgage,Standard,Bilbao,43.263,-2.935,ATM,EUR,1.1029,2024-10-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3230.181051240921,3562.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,707,Good,1269.32,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,-0.6196,False
7845,5793,2023-05-10,2023,Q2,5,May,2023-05,2023-05-01,Spring,Fee,Checking Account,Student,Barcelona,41.3874,2.1686,Mobile,EUR,1.095,2023-05-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5727.397247588497,6271.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,485,Poor,7762.27,6k-10k,High Income Segment,5k-10k,Premium Investment Services,-0.6253,False
7846,9160,2024-03-14,2024,Q1,3,Mar,2024-03,2024-03-01,Spring,Transfer,Mortgage,Student,Murcia,37.9847,-1.1287,Online,USD,1.0,2024-03-14,Native USD; no conversion applied,6274.306939990397,6274.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,384,Poor,6330.0,6k-10k,Middle Income Segment,5k-10k,Mid-tier Savings Booster,-0.6403,False
7847,1179,2024-01-27,2024,Q1,1,Jan,2024-01,2024-01-01,Winter,Loan Payment,Mortgage,Business,Malaga,36.7213,-4.4214,Branch,EUR,1.0871,2024-01-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",12261.61183466084,13329.6,0.0,0.0,0.0,0.0,64.55,70.17,64.55,70.17,0.005264,True,True,700,Good,2833.53,Under 3k,Low Income Segment,10k+,Financial Literacy Program Access,0.682,False
7848,4873,2024-01-11,2024,Q1,1,Jan,2024-01,2024-01-01,Winter,Loan Payment,Savings Account,Gold,Malaga,36.7213,-4.4214,Branch,EUR,1.0987,2024-01-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4731.631958598245,5198.64,0.0,0.0,0.0,0.0,72.58,79.74,72.58,79.74,0.015339,True,True,444,Poor,5631.92,3k-6k,Middle Income Segment,5k-10k,Mid-tier Savings Booster,0.8402,False
7849,4960,2025-05-01,2025,Q2,5,May,2025-05,2025-05-01,Spring,Withdrawal,Savings Account,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,1.1373,2025-04-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2772.84942708595,3153.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,789,Very Good,2247.67,Under 3k,Low Income Segment,1k-5k,No-Fee Basic Account,-0.6196,False
7850,2186,2023-12-18,2023,Q4,12,Dec,2023-12,2023-12-01,Winter,Fee,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,1.0918,2023-12-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8810.662966223625,9619.48,2.3,2.51,0.0,0.0,0.0,0.0,2.3,2.51,0.000261,True,False,662,Fair,8428.28,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,-0.5791,False
7851,1773,2025-03-02,2025,Q1,3,Mar,2025-03,2025-03-01,Spring,Loan Payment,Savings Account,Standard,Murcia,37.9847,-1.1287,Branch,EUR,1.0411,2025-02-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",173.3701162935334,180.5,0.0,0.0,0.0,0.0,109.62,114.13,109.62,114.13,0.632299,True,True,692,Good,8522.32,6k-10k,High Income Segment,Under 1k,Premium Investment Services,1.4789,False
7852,5460,2024-03-10,2024,Q1,3,Mar,2024-03,2024-03-01,Spring,Fee,Credit Card,Standard,Valencia,39.4699,-0.3763,Mobile,USD,1.0,2024-03-10,Native USD; no conversion applied,4530.977039768112,4530.98,11.86,11.86,0.0,0.0,0.0,0.0,11.86,11.86,0.002618,True,False,489,Poor,9793.34,6k-10k,High Income Segment,1k-5k,Exclusive Platinum Package,-0.4067,False
7853,1352,2023-05-01,2023,Q2,5,May,2023-05,2023-05-01,Spring,Withdrawal,Loan,Gold,Murcia,37.9847,-1.1287,ATM,USD,1.0,2023-05-01,Native USD; no conversion applied,6257.76964433835,6257.77,0.0,0.0,86.78,86.78,0.0,0.0,86.78,86.78,0.013868,True,False,588,Fair,6576.87,6k-10k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,0.9709,False
7854,7943,2023-10-17,2023,Q4,10,Oct,2023-10,2023-10-01,Autumn,Fee,Loan,Platinum,Barcelona,41.3874,2.1686,ATM,USD,1.0,2023-10-17,Native USD; no conversion applied,5170.154499661812,5170.15,0.0,0.0,84.17,84.17,0.0,0.0,84.17,84.17,0.01628,True,False,553,Poor,6999.9,6k-10k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,0.9224,False
7855,6202,2023-08-16,2023,Q3,8,Aug,2023-08,2023-08-01,Summer,Fee,Mortgage,Student,Murcia,37.9847,-1.1287,Branch,EUR,1.0916,2023-08-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4701.32355693427,5131.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,661,Fair,6498.3,6k-10k,Middle Income Segment,5k-10k,Mid-tier Savings Booster,-0.6403,False
7856,6344,2023-07-04,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Withdrawal,Loan,Business,Malaga,36.7213,-4.4214,Mobile,EUR,1.0895,2023-07-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8980.029563567723,9783.74,0.0,0.0,83.51,90.98,0.0,0.0,83.51,90.98,0.009299,True,False,684,Good,6836.27,6k-10k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,1.0489,False
7857,5507,2024-05-29,2024,Q2,5,May,2024-05,2024-05-01,Spring,Loan Payment,Savings Account,Student,Barcelona,41.3874,2.1686,Mobile,EUR,1.0857,2024-05-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2759.047455920884,2995.5,0.0,0.0,0.0,0.0,25.34,27.51,25.34,27.51,0.009184,True,True,324,Poor,1513.94,Under 3k,Low Income Segment,1k-5k,No-Fee Basic Account,-0.1093,False
7858,5830,2023-11-26,2023,Q4,11,Nov,2023-11,2023-11-01,Autumn,Fee,Savings Account,Standard,Madrid,40.4168,-3.7038,Online,USD,1.0,2023-11-26,Native USD; no conversion applied,415.6752674628224,415.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,346,Poor,1689.15,Under 3k,Low Income Segment,Under 1k,No-Fee Basic Account,-0.6196,False
7859,1117,2024-07-16,2024,Q3,7,Jul,2024-07,2024-07-01,Summer,Transfer,Savings Account,Standard,Barcelona,41.3874,2.1686,Branch,EUR,1.0902,2024-07-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4742.461044033503,5170.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,375,Poor,6604.12,6k-10k,Middle Income Segment,5k-10k,Mid-tier Savings Booster,-0.6403,False
7860,1481,2024-09-25,2024,Q3,9,Sep,2024-09,2024-09-01,Autumn,Loan Payment,Checking Account,Gold,Valencia,39.4699,-0.3763,Branch,EUR,1.1194,2024-09-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6921.654150597875,7748.1,0.0,0.0,0.0,0.0,44.96,50.33,44.96,50.33,0.006496,True,True,395,Poor,3892.07,3k-6k,Middle Income Segment,5k-10k,Mid-tier Savings Booster,0.2942,False
7861,5287,2024-09-21,2024,Q3,9,Sep,2024-09,2024-09-01,Autumn,Withdrawal,Savings Account,Standard,Seville,37.3891,-5.9845,Online,EUR,1.1166,2024-09-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1766.34803726687,1972.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,710,Good,1771.71,Under 3k,Low Income Segment,1k-5k,No-Fee Basic Account,-0.6196,False
7862,7802,2025-05-03,2025,Q2,5,May,2025-05,2025-05-01,Spring,Deposit,Mortgage,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,1.1343,2025-05-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3679.54740389404,4173.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,388,Poor,1020.38,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,-0.6196,False
7863,9298,2024-04-24,2024,Q2,4,Apr,2024-04,2024-04-01,Spring,Card Payment,Mortgage,Student,Madrid,40.4168,-3.7038,Branch,EUR,1.0686,2024-04-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9369.718315189424,10012.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,497,Poor,1752.51,Under 3k,Low Income Segment,10k+,Financial Literacy Program Access,-0.6196,False
7864,5477,2023-06-06,2023,Q2,6,Jun,2023-06,2023-06-01,Summer,Transfer,Loan,Gold,Barcelona,41.3874,2.1686,Branch,EUR,1.0683,2023-06-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",549.5998260627008,587.14,0.0,0.0,73.82,78.86,0.0,0.0,73.82,78.86,0.134312,True,False,474,Poor,3605.47,3k-6k,Middle Income Segment,Under 1k,Personal Loan Cashback Offer,0.8239,False
7865,7533,2023-07-11,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Loan Payment,Credit Card,Platinum,Seville,37.3891,-5.9845,ATM,EUR,1.0989,2023-07-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4856.390766318145,5336.69,17.34,19.05,0.0,0.0,127.72,140.35,145.06,159.4,0.029869,True,True,789,Very Good,1569.3,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,2.3371,True
7866,1243,2023-06-01,2023,Q2,6,Jun,2023-06,2023-06-01,Summer,Card Payment,Checking Account,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,1.0697,2023-06-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5247.623362895904,5613.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,724,Good,2960.37,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,-0.6196,False
7867,8012,2023-08-02,2023,Q3,8,Aug,2023-08,2023-08-01,Summer,Withdrawal,Credit Card,Business,Bilbao,43.263,-2.935,Branch,USD,1.0,2023-08-02,Native USD; no conversion applied,3983.713881859117,3983.71,36.87,36.87,0.0,0.0,0.0,0.0,36.87,36.87,0.009255,True,False,844,Exceptional,1078.67,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,0.0643,False
7868,1865,2025-03-27,2025,Q1,3,Mar,2025-03,2025-03-01,Spring,Transfer,Checking Account,Standard,Valencia,39.4699,-0.3763,Online,EUR,1.0785,2025-03-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7582.050901901892,8177.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,379,Poor,9799.89,6k-10k,High Income Segment,5k-10k,Premium Investment Services,-0.6253,False
7869,6329,2024-08-18,2024,Q3,8,Aug,2024-08,2024-08-01,Summer,Loan Payment,Mortgage,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,1.0994,2024-08-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",10715.20988909048,11780.3,0.0,0.0,0.0,0.0,192.25,211.36,192.25,211.36,0.017942,True,True,446,Poor,7817.5,6k-10k,High Income Segment,10k+,Exclusive Platinum Package,3.2715,True
7870,1603,2023-04-16,2023,Q2,4,Apr,2023-04,2023-04-01,Spring,Card Payment,Mortgage,Platinum,Murcia,37.9847,-1.1287,Online,EUR,1.1057,2023-04-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",13918.49660475864,15389.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,768,Very Good,7197.63,6k-10k,High Income Segment,10k+,Exclusive Platinum Package,-0.6253,False
7871,6756,2024-07-05,2024,Q3,7,Jul,2024-07,2024-07-01,Summer,Deposit,Checking Account,Gold,Bilbao,43.263,-2.935,ATM,EUR,1.0824,2024-07-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",7080.364904996801,7663.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,327,Poor,7670.11,6k-10k,High Income Segment,5k-10k,Premium Investment Services,-0.6253,False
7872,5018,2023-05-10,2023,Q2,5,May,2023-05,2023-05-01,Spring,Loan Payment,Loan,Platinum,Zaragoza,41.6488,-0.8891,Mobile,EUR,1.095,2023-05-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1645.980953867747,1802.35,0.0,0.0,87.95,96.31,182.47,199.8,270.42,296.11,0.164291,True,True,778,Very Good,9107.11,6k-10k,High Income Segment,1k-5k,Premium Investment Services,4.8341,True
7873,6192,2023-02-22,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Deposit,Savings Account,Platinum,Madrid,40.4168,-3.7038,ATM,USD,1.0,2023-02-22,Native USD; no conversion applied,3336.819816607832,3336.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,392,Poor,9049.82,6k-10k,High Income Segment,1k-5k,Premium Investment Services,-0.6253,False
7874,3015,2023-11-05,2023,Q4,11,Nov,2023-11,2023-11-01,Autumn,Deposit,Savings Account,Standard,Madrid,40.4168,-3.7038,Branch,EUR,1.0702,2023-11-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2978.327706874074,3187.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,361,Poor,5945.64,3k-6k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.6403,False
7875,4380,2024-06-27,2024,Q2,6,Jun,2024-06,2024-06-01,Summer,Fee,Credit Card,Student,Murcia,37.9847,-1.1287,Mobile,USD,1.0,2024-06-27,Native USD; no conversion applied,545.5612135037018,545.56,31.41,31.41,0.0,0.0,0.0,0.0,31.41,31.41,0.057574,True,False,837,Exceptional,9085.06,6k-10k,High Income Segment,Under 1k,Exclusive Platinum Package,-0.0462,False
7876,4770,2025-01-19,2025,Q1,1,Jan,2025-01,2025-01-01,Winter,Withdrawal,Mortgage,Standard,Bilbao,43.263,-2.935,Branch,EUR,1.0298,2025-01-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4746.649079821991,4888.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,474,Poor,1391.39,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,-0.6196,False
7877,6829,2023-12-11,2023,Q4,12,Dec,2023-12,2023-12-01,Winter,Fee,Savings Account,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,1.0757,2023-12-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2668.833342985796,2870.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,503,Poor,9789.44,6k-10k,High Income Segment,1k-5k,Premium Investment Services,-0.6253,False
7878,2613,2024-12-19,2024,Q4,12,Dec,2024-12,2024-12-01,Winter,Deposit,Mortgage,Business,Seville,37.3891,-5.9845,Branch,EUR,1.0395,2024-12-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8174.179424504026,8497.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,660,Fair,2391.51,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,-0.6196,False
7879,2879,2023-07-22,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Withdrawal,Mortgage,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,1.1123,2023-07-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",12132.45942427598,13494.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,427,Poor,5100.77,3k-6k,Middle Income Segment,10k+,Mid-tier Savings Booster,-0.6403,False
7880,6372,2023-05-16,2023,Q2,5,May,2023-05,2023-05-01,Spring,Withdrawal,Mortgage,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,1.0881,2023-05-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8761.891431336137,9533.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,470,Poor,8657.62,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,-0.6253,False
7881,5108,2023-02-14,2023,Q1,2,Feb,2023-02,2023-02-01,Winter,Withdrawal,Savings Account,Platinum,Bilbao,43.263,-2.935,Online,EUR,1.0759,2023-02-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2329.62508598935,2506.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,321,Poor,1606.78,Under 3k,Low Income Segment,1k-5k,No-Fee Basic Account,-0.6196,False
7882,9978,2023-07-18,2023,Q3,7,Jul,2023-07,2023-07-01,Summer,Transfer,Savings Account,Student,Murcia,37.9847,-1.1287,Online,EUR,1.1255,2023-07-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",3752.05613449981,4222.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,692,Good,1116.47,Under 3k,Low Income Segment,1k-5k,No-Fee Basic Account,-0.6196,False
7883,1148,2024-11-09,2024,Q4,11,Nov,2024-11,2024-11-01,Autumn,Loan Payment,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,1.0772,2024-11-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",2849.775339376391,3069.78,0.0,0.0,0.0,0.0,107.17,115.44,107.17,115.44,0.037605,True,True,741,Very Good,8679.83,6k-10k,High Income Segment,1k-5k,Premium Investment Services,1.503,False
7884,2754,2024-09-24,2024,Q3,9,Sep,2024-09,2024-09-01,Autumn,Deposit,Checking Account,Standard,Seville,37.3891,-5.9845,Online,EUR,1.1133,2024-09-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6892.357422632624,7673.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,838,Exceptional,2453.46,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,-0.6196,False
7885,8378,2024-02-11,2024,Q1,2,Feb,2024-02,2024-02-01,Winter,Withdrawal,Savings Account,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,1.0772,2024-02-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4516.990606518749,4865.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,623,Fair,7072.4,6k-10k,High Income Segment,1k-5k,Premium Investment Services,-0.6253,False
7886,7681,2023-11-15,2023,Q4,11,Nov,2023-11,2023-11-01,Autumn,Card Payment,Mortgage,Platinum,Bilbao,43.263,-2.935,Online,EUR,1.0868,2023-11-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",9011.211607036412,9793.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,774,Very Good,7423.77,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,-0.6253,False
7887,4756,2023-12-19,2023,Q4,12,Dec,2023-12,2023-12-01,Winter,Transfer,Mortgage,Business,Bilbao,43.263,-2.935,Branch,EUR,1.0962,2023-12-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",8415.036451946504,9224.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,696,Good,8496.98,6k-10k,High Income Segment,5k-10k,Exclusive Platinum Package,-0.6253,False
7888,6392,2023-08-27,2023,Q3,8,Aug,2023-08,2023-08-01,Summer,Transfer,Credit Card,Standard,Madrid,40.4168,-3.7038,ATM,EUR,1.0808,2023-08-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6862.347436329488,7416.83,41.48,44.83,0.0,0.0,0.0,0.0,41.48,44.83,0.006044,True,False,505,Poor,1988.29,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,0.212,False
7889,4052,2023-03-18,2023,Q1,3,Mar,2023-03,2023-03-01,Spring,Card Payment,Loan,Standard,Madrid,40.4168,-3.7038,Online,USD,1.0,2023-03-18,Native USD; no conversion applied,9011.666567833216,9011.67,0.0,0.0,9.8,9.8,0.0,0.0,9.8,9.8,0.001087,True,False,840,Exceptional,5104.05,3k-6k,Middle Income Segment,5k-10k,Personal Loan Cashback Offer,-0.4583,False
7890,6692,2023-03-15,2023,Q1,3,Mar,2023-03,2023-03-01,Spring,Deposit,Checking Account,Business,Valencia,39.4699,-0.3763,Branch,EUR,1.0549,2023-03-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5672.523392200826,5983.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,481,Poor,1714.98,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,-0.6196,False
7891,5218,2024-10-26,2024,Q4,10,Oct,2024-10,2024-10-01,Autumn,Fee,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,1.0825,2024-10-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",6075.022085666955,6576.21,25.31,27.4,0.0,0.0,0.0,0.0,25.31,27.4,0.004167,True,False,373,Poor,1499.44,Under 3k,Low Income Segment,5k-10k,Financial Literacy Program Access,-0.1113,False
7892,5803,2024-08-22,2024,Q3,8,Aug,2024-08,2024-08-01,Summer,Transfer,Checking Account,Gold,Barcelona,41.3874,2.1686,Branch,EUR,1.1135,2024-08-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",5950.198980732805,6625.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,328,Poor,7875.45,6k-10k,High Income Segment,5k-10k,Premium Investment Services,-0.6253,False
7893,3377,2023-04-04,2023,Q2,4,Apr,2023-04,2023-04-01,Spring,Deposit,Checking Account,Business,Barcelona,41.3874,2.1686,Branch,EUR,1.0901,2023-04-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1130.470042547373,1232.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,419,Poor,5679.26,3k-6k,Middle Income Segment,1k-5k,Mid-tier Savings Booster,-0.6403,False
7894,6086,2025-03-26,2025,Q1,3,Mar,2025-03,2025-03-01,Spring,Transfer,Mortgage,Standard,Barcelona,41.3874,2.1686,Branch,EUR,1.0788,2025-03-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",12242.53995126299,13207.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,601,Fair,3682.48,3k-6k,Middle Income Segment,10k+,Mid-tier Savings Booster,-0.6403,False
7895,4182,2024-03-10,2024,Q1,3,Mar,2024-03,2024-03-01,Spring,Deposit,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,1.0932,2024-03-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",4635.68945820961,5067.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,432,Poor,5116.62,3k-6k,Middle Income Segment,5k-10k,Mid-tier Savings Booster,-0.6403,False
7896,4160,2023-10-13,2023,Q4,10,Oct,2023-10,2023-10-01,Autumn,Withdrawal,Mortgage,Gold,Seville,37.3891,-5.9845,Online,EUR,1.0524,2023-10-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",13198.36910749156,13889.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,750,Very Good,5774.04,3k-6k,Middle Income Segment,10k+,Mid-tier Savings Booster,-0.6403,False
7897,7576,2023-12-01,2023,Q4,12,Dec,2023-12,2023-12-01,Winter,Fee,Mortgage,Platinum,Bilbao,43.263,-2.935,Branch,EUR,1.0875,2023-12-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",1977.128512183857,2150.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,302,Poor,2809.66,Under 3k,Low Income Segment,1k-5k,Financial Literacy Program Access,-0.6196,False
7898,9903,2025-05-19,2025,Q2,5,May,2025-05,2025-05-01,Spring,Card Payment,Credit Card,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,1.1262,2025-05-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates",44.99393255373329,50.67,26.24,29.55,0.0,0.0,0.0,0.0,26.24,29.55,0.583185,True,False,499,Poor,2401.46,Under 3k,Low Income Segment,Under 1k,Financial Literacy Program Access,-0.0715,False
