Date,Currency,RateToUSD,FXRateDate,RateSource
2024-03-11,USD,1.0,2024-03-11,Native USD; no conversion applied
2024-03-12,EUR,1.0916,2024-03-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-12,USD,1.0,2024-03-12,Native USD; no conversion applied
2024-03-13,EUR,1.0939,2024-03-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-13,USD,1.0,2024-03-13,Native USD; no conversion applied
2024-03-14,EUR,1.0925,2024-03-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-14,USD,1.0,2024-03-14,Native USD; no conversion applied
2024-03-15,EUR,1.0892,2024-03-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-15,USD,1.0,2024-03-15,Native USD; no conversion applied
2024-03-16,EUR,1.0892,2024-03-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-16,USD,1.0,2024-03-16,Native USD; no conversion applied
2024-03-17,EUR,1.0892,2024-03-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-17,USD,1.0,2024-03-17,Native USD; no conversion applied
2024-03-18,EUR,1.0892,2024-03-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-18,USD,1.0,2024-03-18,Native USD; no conversion applied
2024-03-19,EUR,1.0854,2024-03-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-19,USD,1.0,2024-03-19,Native USD; no conversion applied
2024-03-20,EUR,1.0844,2024-03-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-20,USD,1.0,2024-03-20,Native USD; no conversion applied
2024-03-21,EUR,1.0907,2024-03-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-21,USD,1.0,2024-03-21,Native USD; no conversion applied
2024-03-22,EUR,1.0823,2024-03-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-22,USD,1.0,2024-03-22,Native USD; no conversion applied
2024-03-23,EUR,1.0823,2024-03-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-23,USD,1.0,2024-03-23,Native USD; no conversion applied
2024-03-24,EUR,1.0823,2024-03-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-24,USD,1.0,2024-03-24,Native USD; no conversion applied
2024-03-25,EUR,1.0835,2024-03-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-25,USD,1.0,2024-03-25,Native USD; no conversion applied
2024-03-26,EUR,1.0855,2024-03-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-26,USD,1.0,2024-03-26,Native USD; no conversion applied
2024-03-27,EUR,1.0816,2024-03-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-27,USD,1.0,2024-03-27,Native USD; no conversion applied
2024-03-28,EUR,1.0811,2024-03-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-28,USD,1.0,2024-03-28,Native USD; no conversion applied
2024-03-29,EUR,1.0811,2024-03-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-29,USD,1.0,2024-03-29,Native USD; no conversion applied
2024-03-30,EUR,1.0811,2024-03-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-30,USD,1.0,2024-03-30,Native USD; no conversion applied
2024-03-31,EUR,1.0811,2024-03-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-31,USD,1.0,2024-03-31,Native USD; no conversion applied
2024-04-01,EUR,1.0811,2024-03-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-01,USD,1.0,2024-04-01,Native USD; no conversion applied
2024-04-02,EUR,1.0749,2024-04-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-02,USD,1.0,2024-04-02,Native USD; no conversion applied
2024-04-03,EUR,1.0783,2024-04-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-03,USD,1.0,2024-04-03,Native USD; no conversion applied
2024-04-04,EUR,1.0852,2024-04-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-04,USD,1.0,2024-04-04,Native USD; no conversion applied
2024-04-05,EUR,1.0841,2024-04-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-05,USD,1.0,2024-04-05,Native USD; no conversion applied
2024-04-06,EUR,1.0841,2024-04-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-06,USD,1.0,2024-04-06,Native USD; no conversion applied
2024-04-07,EUR,1.0841,2024-04-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-07,USD,1.0,2024-04-07,Native USD; no conversion applied
2024-04-08,EUR,1.0823,2024-04-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-08,USD,1.0,2024-04-08,Native USD; no conversion applied
2024-04-09,EUR,1.0867,2024-04-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-09,USD,1.0,2024-04-09,Native USD; no conversion applied
2024-04-10,EUR,1.086,2024-04-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-10,USD,1.0,2024-04-10,Native USD; no conversion applied
2024-04-11,EUR,1.0729,2024-04-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-11,USD,1.0,2024-04-11,Native USD; no conversion applied
2024-04-12,EUR,1.0652,2024-04-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-12,USD,1.0,2024-04-12,Native USD; no conversion applied
2024-04-13,EUR,1.0652,2024-04-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-13,USD,1.0,2024-04-13,Native USD; no conversion applied
2024-04-14,EUR,1.0652,2024-04-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-14,USD,1.0,2024-04-14,Native USD; no conversion applied
2024-04-15,EUR,1.0656,2024-04-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-15,USD,1.0,2024-04-15,Native USD; no conversion applied
2024-04-16,EUR,1.0637,2024-04-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-16,USD,1.0,2024-04-16,Native USD; no conversion applied
2024-04-17,EUR,1.0638,2024-04-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-17,USD,1.0,2024-04-17,Native USD; no conversion applied
2024-04-18,EUR,1.0679,2024-04-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-18,USD,1.0,2024-04-18,Native USD; no conversion applied
2024-04-19,EUR,1.0653,2024-04-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-19,USD,1.0,2024-04-19,Native USD; no conversion applied
2024-04-20,EUR,1.0653,2024-04-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-20,USD,1.0,2024-04-20,Native USD; no conversion applied
2024-04-21,EUR,1.0653,2024-04-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-21,USD,1.0,2024-04-21,Native USD; no conversion applied
2024-04-22,EUR,1.0632,2024-04-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-22,USD,1.0,2024-04-22,Native USD; no conversion applied
2024-04-23,EUR,1.0674,2024-04-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-23,USD,1.0,2024-04-23,Native USD; no conversion applied
2024-04-24,EUR,1.0686,2024-04-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-24,USD,1.0,2024-04-24,Native USD; no conversion applied
2024-04-25,EUR,1.072,2024-04-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-25,USD,1.0,2024-04-25,Native USD; no conversion applied
2024-04-26,EUR,1.0714,2024-04-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-26,USD,1.0,2024-04-26,Native USD; no conversion applied
2024-04-27,EUR,1.0714,2024-04-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-27,USD,1.0,2024-04-27,Native USD; no conversion applied
2024-04-28,EUR,1.0714,2024-04-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-28,USD,1.0,2024-04-28,Native USD; no conversion applied
2024-04-29,EUR,1.072,2024-04-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-29,USD,1.0,2024-04-29,Native USD; no conversion applied
2024-04-30,EUR,1.0718,2024-04-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-04-30,USD,1.0,2024-04-30,Native USD; no conversion applied
2024-05-01,EUR,1.0718,2024-04-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-01,USD,1.0,2024-05-01,Native USD; no conversion applied
2024-05-02,EUR,1.0698,2024-05-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-02,USD,1.0,2024-05-02,Native USD; no conversion applied
2024-05-03,EUR,1.0744,2024-05-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-03,USD,1.0,2024-05-03,Native USD; no conversion applied
2024-05-04,EUR,1.0744,2024-05-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-04,USD,1.0,2024-05-04,Native USD; no conversion applied
2024-05-05,EUR,1.0744,2024-05-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-05,USD,1.0,2024-05-05,Native USD; no conversion applied
2024-05-06,EUR,1.0776,2024-05-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-06,USD,1.0,2024-05-06,Native USD; no conversion applied
2024-05-07,EUR,1.0766,2024-05-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-07,USD,1.0,2024-05-07,Native USD; no conversion applied
2024-05-08,EUR,1.0743,2024-05-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-08,USD,1.0,2024-05-08,Native USD; no conversion applied
2024-05-09,EUR,1.0732,2024-05-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-09,USD,1.0,2024-05-09,Native USD; no conversion applied
2024-05-10,EUR,1.0779,2024-05-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-10,USD,1.0,2024-05-10,Native USD; no conversion applied
2024-05-11,EUR,1.0779,2024-05-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-11,USD,1.0,2024-05-11,Native USD; no conversion applied
2024-05-12,EUR,1.0779,2024-05-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-12,USD,1.0,2024-05-12,Native USD; no conversion applied
2024-05-13,EUR,1.0795,2024-05-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-13,USD,1.0,2024-05-13,Native USD; no conversion applied
2024-05-14,EUR,1.0796,2024-05-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-14,USD,1.0,2024-05-14,Native USD; no conversion applied
2024-05-15,EUR,1.0832,2024-05-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-15,USD,1.0,2024-05-15,Native USD; no conversion applied
2024-05-16,EUR,1.0866,2024-05-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-16,USD,1.0,2024-05-16,Native USD; no conversion applied
2024-05-17,EUR,1.0844,2024-05-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-17,USD,1.0,2024-05-17,Native USD; no conversion applied
2024-05-18,EUR,1.0844,2024-05-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-18,USD,1.0,2024-05-18,Native USD; no conversion applied
2024-05-19,EUR,1.0844,2024-05-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-19,USD,1.0,2024-05-19,Native USD; no conversion applied
2024-05-20,EUR,1.0861,2024-05-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-20,USD,1.0,2024-05-20,Native USD; no conversion applied
2024-05-21,EUR,1.0864,2024-05-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-21,USD,1.0,2024-05-21,Native USD; no conversion applied
2024-05-22,EUR,1.083,2024-05-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-22,USD,1.0,2024-05-22,Native USD; no conversion applied
2024-05-23,EUR,1.0854,2024-05-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-23,USD,1.0,2024-05-23,Native USD; no conversion applied
2024-05-24,EUR,1.084,2024-05-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-24,USD,1.0,2024-05-24,Native USD; no conversion applied
2024-05-25,EUR,1.084,2024-05-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-25,USD,1.0,2024-05-25,Native USD; no conversion applied
2024-05-26,EUR,1.084,2024-05-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-26,USD,1.0,2024-05-26,Native USD; no conversion applied
2024-05-27,EUR,1.0843,2024-05-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-27,USD,1.0,2024-05-27,Native USD; no conversion applied
2024-05-28,EUR,1.0882,2024-05-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-28,USD,1.0,2024-05-28,Native USD; no conversion applied
2024-05-29,EUR,1.0857,2024-05-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-29,USD,1.0,2024-05-29,Native USD; no conversion applied
2024-05-30,EUR,1.0815,2024-05-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-30,USD,1.0,2024-05-30,Native USD; no conversion applied
2024-05-31,EUR,1.0852,2024-05-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-05-31,USD,1.0,2024-05-31,Native USD; no conversion applied
2024-06-01,EUR,1.0852,2024-05-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-01,USD,1.0,2024-06-01,Native USD; no conversion applied
2024-06-02,EUR,1.0852,2024-05-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-02,USD,1.0,2024-06-02,Native USD; no conversion applied
2024-06-03,EUR,1.0842,2024-06-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-03,USD,1.0,2024-06-03,Native USD; no conversion applied
2024-06-04,EUR,1.0865,2024-06-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-04,USD,1.0,2024-06-04,Native USD; no conversion applied
2024-06-05,EUR,1.0872,2024-06-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-05,USD,1.0,2024-06-05,Native USD; no conversion applied
2024-06-06,EUR,1.0865,2024-06-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-06,USD,1.0,2024-06-06,Native USD; no conversion applied
2024-06-07,EUR,1.0898,2024-06-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-07,USD,1.0,2024-06-07,Native USD; no conversion applied
2024-06-08,EUR,1.0898,2024-06-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-08,USD,1.0,2024-06-08,Native USD; no conversion applied
2024-06-09,EUR,1.0898,2024-06-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-09,USD,1.0,2024-06-09,Native USD; no conversion applied
2024-06-10,EUR,1.0756,2024-06-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-10,USD,1.0,2024-06-10,Native USD; no conversion applied
2024-06-11,EUR,1.073,2024-06-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-11,USD,1.0,2024-06-11,Native USD; no conversion applied
2024-06-12,EUR,1.0765,2024-06-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-12,USD,1.0,2024-06-12,Native USD; no conversion applied
2024-06-13,EUR,1.0784,2024-06-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-13,USD,1.0,2024-06-13,Native USD; no conversion applied
2024-06-14,EUR,1.0686,2024-06-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-14,USD,1.0,2024-06-14,Native USD; no conversion applied
2024-06-15,EUR,1.0686,2024-06-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-15,USD,1.0,2024-06-15,Native USD; no conversion applied
2024-06-16,EUR,1.0686,2024-06-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-16,USD,1.0,2024-06-16,Native USD; no conversion applied
2024-06-17,EUR,1.0712,2024-06-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-17,USD,1.0,2024-06-17,Native USD; no conversion applied
2024-06-18,EUR,1.0715,2024-06-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-18,USD,1.0,2024-06-18,Native USD; no conversion applied
2024-06-19,EUR,1.0749,2024-06-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-19,USD,1.0,2024-06-19,Native USD; no conversion applied
2024-06-20,EUR,1.0719,2024-06-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-20,USD,1.0,2024-06-20,Native USD; no conversion applied
2024-06-21,EUR,1.0688,2024-06-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-21,USD,1.0,2024-06-21,Native USD; no conversion applied
2024-06-22,EUR,1.0688,2024-06-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-22,USD,1.0,2024-06-22,Native USD; no conversion applied
2024-06-23,EUR,1.0688,2024-06-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-23,USD,1.0,2024-06-23,Native USD; no conversion applied
2024-06-24,EUR,1.073,2024-06-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-24,USD,1.0,2024-06-24,Native USD; no conversion applied
2024-06-25,EUR,1.0714,2024-06-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-25,USD,1.0,2024-06-25,Native USD; no conversion applied
2024-06-26,EUR,1.0689,2024-06-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-26,USD,1.0,2024-06-26,Native USD; no conversion applied
2024-06-27,EUR,1.0696,2024-06-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-27,USD,1.0,2024-06-27,Native USD; no conversion applied
2024-06-28,EUR,1.0705,2024-06-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-28,USD,1.0,2024-06-28,Native USD; no conversion applied
2024-06-29,EUR,1.0705,2024-06-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-29,USD,1.0,2024-06-29,Native USD; no conversion applied
2024-06-30,EUR,1.0705,2024-06-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-06-30,USD,1.0,2024-06-30,Native USD; no conversion applied
2024-07-01,EUR,1.0745,2024-07-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-01,USD,1.0,2024-07-01,Native USD; no conversion applied
2024-07-02,EUR,1.0729,2024-07-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-02,USD,1.0,2024-07-02,Native USD; no conversion applied
2024-07-03,EUR,1.0758,2024-07-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-03,USD,1.0,2024-07-03,Native USD; no conversion applied
2024-07-04,EUR,1.08,2024-07-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-04,USD,1.0,2024-07-04,Native USD; no conversion applied
2024-07-05,EUR,1.0824,2024-07-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-05,USD,1.0,2024-07-05,Native USD; no conversion applied
2024-07-06,EUR,1.0824,2024-07-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-06,USD,1.0,2024-07-06,Native USD; no conversion applied
2024-07-07,EUR,1.0824,2024-07-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-07,USD,1.0,2024-07-07,Native USD; no conversion applied
2024-07-08,EUR,1.0835,2024-07-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-08,USD,1.0,2024-07-08,Native USD; no conversion applied
2024-07-09,EUR,1.0814,2024-07-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-09,USD,1.0,2024-07-09,Native USD; no conversion applied
2024-07-10,EUR,1.0825,2024-07-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-10,USD,1.0,2024-07-10,Native USD; no conversion applied
2024-07-11,EUR,1.0855,2024-07-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-11,USD,1.0,2024-07-11,Native USD; no conversion applied
2024-07-12,EUR,1.089,2024-07-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-12,USD,1.0,2024-07-12,Native USD; no conversion applied
2024-07-13,EUR,1.089,2024-07-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-13,USD,1.0,2024-07-13,Native USD; no conversion applied
2024-07-14,EUR,1.089,2024-07-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-14,USD,1.0,2024-07-14,Native USD; no conversion applied
2024-07-15,EUR,1.0907,2024-07-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-15,USD,1.0,2024-07-15,Native USD; no conversion applied
2024-07-16,EUR,1.0902,2024-07-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-16,USD,1.0,2024-07-16,Native USD; no conversion applied
2024-07-17,EUR,1.0934,2024-07-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-17,USD,1.0,2024-07-17,Native USD; no conversion applied
2024-07-18,EUR,1.093,2024-07-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-18,USD,1.0,2024-07-18,Native USD; no conversion applied
2024-07-19,EUR,1.089,2024-07-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-19,USD,1.0,2024-07-19,Native USD; no conversion applied
2024-07-20,EUR,1.089,2024-07-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-20,USD,1.0,2024-07-20,Native USD; no conversion applied
2024-07-21,EUR,1.089,2024-07-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-21,USD,1.0,2024-07-21,Native USD; no conversion applied
2024-07-22,EUR,1.0888,2024-07-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-22,USD,1.0,2024-07-22,Native USD; no conversion applied
2024-07-23,EUR,1.086,2024-07-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-23,USD,1.0,2024-07-23,Native USD; no conversion applied
2024-07-24,EUR,1.0848,2024-07-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-24,USD,1.0,2024-07-24,Native USD; no conversion applied
2024-07-25,EUR,1.0851,2024-07-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-25,USD,1.0,2024-07-25,Native USD; no conversion applied
2024-07-26,EUR,1.086,2024-07-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-26,USD,1.0,2024-07-26,Native USD; no conversion applied
2024-07-27,EUR,1.086,2024-07-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-27,USD,1.0,2024-07-27,Native USD; no conversion applied
2024-07-28,EUR,1.086,2024-07-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-28,USD,1.0,2024-07-28,Native USD; no conversion applied
2024-07-29,EUR,1.0817,2024-07-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-29,USD,1.0,2024-07-29,Native USD; no conversion applied
2024-07-30,EUR,1.0824,2024-07-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-30,USD,1.0,2024-07-30,Native USD; no conversion applied
2024-07-31,EUR,1.0828,2024-07-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-07-31,USD,1.0,2024-07-31,Native USD; no conversion applied
2024-08-01,EUR,1.0789,2024-08-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-01,USD,1.0,2024-08-01,Native USD; no conversion applied
2024-08-02,EUR,1.0835,2024-08-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
