CustomerID,Transactions,FirstTransactionDate,LastTransactionDate,PrimaryCustomerSegment,PrimaryCreditScoreBand,PrimaryMonthlyIncomeBand,AverageCustomerScore,AverageMonthlyIncome,TotalAmountUSD,TotalFeesUSD,HighFeeBurdenTransactions,SegmentVersionCount,ScoreVersionCount,IncomeVersionCount,ProfileChangesDetected
4666,2,2023-09-20,2025-03-16,High Income Segment,Good,6k-10k,566.0,5344.935,11890.26,0.0,0,2,2,2,True
4667,4,2023-07-15,2024-07-02,Middle Income Segment,Poor,3k-6k,604.75,4085.8424999999997,18583.760000000002,35.95,0,2,4,4,True
4669,1,2023-07-04,2023-07-04,Middle Income Segment,Fair,6k-10k,668.0,6030.52,179.9,61.89,0,1,1,1,False
4670,4,2023-04-16,2025-01-05,Low Income Segment,Poor,6k-10k,480.25,3788.7625000000003,15083.3,0.0,0,2,4,4,True
4671,3,2023-03-30,2025-01-20,Middle Income Segment,Fair,6k-10k,593.6666666666666,6706.253333333334,17935.46,48.24,0,2,3,3,True
4672,5,2023-02-01,2025-02-05,Middle Income Segment,Fair,3k-6k,613.6,5300.632,23152.44,44.83,0,3,5,5,True
4673,1,2024-06-10,2024-06-10,High Income Segment,Fair,6k-10k,598.0,7652.14,3401.64,21.5,0,1,1,1,False
4674,4,2023-03-15,2025-01-23,Low Income Segment,Poor,6k-10k,570.75,5323.7775,29757.03,105.95,0,3,4,4,True
4675,4,2023-09-19,2025-04-27,Low Income Segment,Very Good,Under 3k,691.75,3656.86,20656.53,203.43,1,2,4,4,True
4676,5,2023-04-17,2025-02-18,High Income Segment,Poor,6k-10k,598.0,6183.346,24022.25,203.25,0,3,5,5,True
4677,2,2024-09-12,2024-11-23,Low Income Segment,Poor,6k-10k,411.0,4830.69,9967.130000000001,32.41,0,2,2,2,True
4678,1,2023-12-01,2023-12-01,Low Income Segment,Good,Under 3k,678.0,2506.39,663.85,32.44,0,1,1,1,False
4679,1,2023-04-27,2023-04-27,Low Income Segment,Good,Under 3k,724.0,1399.67,6432.21,17.39,0,1,1,1,False
4680,4,2023-05-19,2024-11-09,High Income Segment,Poor,6k-10k,424.75,6432.764999999999,16753.239999999998,0.0,0,2,4,4,True
4681,3,2023-04-06,2023-11-28,High Income Segment,Fair,6k-10k,634.0,5735.0233333333335,18649.829999999998,7.6,0,2,3,3,True
4682,1,2025-02-12,2025-02-12,Middle Income Segment,Poor,3k-6k,572.0,3444.56,6158.43,171.47,1,1,1,1,False
4683,4,2023-01-01,2025-04-02,Low Income Segment,Poor,Under 3k,546.5,2578.64,16529.88,63.94,0,2,4,4,True
4684,1,2024-12-08,2024-12-08,Middle Income Segment,Very Good,6k-10k,759.0,6801.24,10204.8,0.0,0,1,1,1,False
4685,2,2023-06-11,2023-06-25,Middle Income Segment,Poor,3k-6k,428.5,5616.145,6822.49,0.0,0,1,2,2,True
4686,1,2024-01-08,2024-01-08,Middle Income Segment,Fair,3k-6k,594.0,3238.65,8930.88,14.57,0,1,1,1,False
4687,2,2023-06-22,2023-12-18,Middle Income Segment,Exceptional,3k-6k,722.5,4584.825,6210.27,138.94,0,1,2,2,True
4688,4,2023-08-14,2025-03-26,Middle Income Segment,Poor,3k-6k,608.0,4207.405,25746.010000000002,347.75,1,3,4,4,True
4689,1,2023-03-03,2023-03-03,Middle Income Segment,Poor,3k-6k,337.0,5387.18,12802.12,0.0,0,1,1,1,False
4690,2,2023-01-25,2024-07-19,High Income Segment,Poor,3k-6k,393.5,7312.985000000001,13691.59,54.28,0,2,2,2,True
4691,1,2023-07-06,2023-07-06,High Income Segment,Very Good,6k-10k,792.0,9308.39,7475.82,0.0,0,1,1,1,False
4692,1,2024-06-21,2024-06-21,High Income Segment,Exceptional,6k-10k,812.0,7929.53,6263.6,0.0,0,1,1,1,False
4693,1,2023-03-30,2023-03-30,Low Income Segment,Poor,Under 3k,359.0,2385.59,7993.58,0.0,0,1,1,1,False
4695,3,2023-02-09,2025-02-23,Low Income Segment,Fair,Under 3k,585.0,3739.0400000000004,15496.130000000001,106.98,0,2,3,3,True
4696,5,2023-01-19,2024-12-30,Low Income Segment,Poor,3k-6k,577.4,4277.438,25833.84,112.66,0,3,5,5,True
4697,1,2023-02-11,2023-02-11,Middle Income Segment,Poor,3k-6k,314.0,3673.12,8885.57,28.54,0,1,1,1,False
4699,3,2023-09-19,2025-03-18,Middle Income Segment,Exceptional,3k-6k,629.6666666666666,3800.1366666666668,11267.48,42.76,0,1,3,3,True
4700,2,2023-03-12,2023-07-12,High Income Segment,Poor,6k-10k,351.0,7905.765,4912.1,92.02,0,1,2,2,True
4701,4,2023-01-22,2025-05-09,Middle Income Segment,Poor,3k-6k,546.25,3798.96,20599.89,163.38,0,2,4,4,True
4705,1,2023-11-15,2023-11-15,High Income Segment,Poor,6k-10k,343.0,8116.19,13417.69,0.0,0,1,1,1,False
4708,4,2023-09-10,2025-05-11,High Income Segment,Fair,6k-10k,598.25,7052.8475,13792.079999999998,108.92,0,2,4,4,True
4709,3,2023-05-21,2025-04-05,High Income Segment,Poor,3k-6k,455.3333333333333,5287.61,7714.28,178.24,1,3,3,3,True
4711,1,2024-12-04,2024-12-04,Middle Income Segment,Poor,3k-6k,373.0,4160.61,1500.9,169.82,1,1,1,1,False
4712,3,2023-08-30,2024-12-02,High Income Segment,Poor,3k-6k,581.0,4812.673333333333,9826.94,72.16999999999999,0,3,3,3,True
4713,2,2023-12-16,2024-07-15,High Income Segment,Very Good,6k-10k,755.5,8178.514999999999,5502.1900000000005,0.0,0,1,2,2,True
4714,2,2023-05-31,2024-01-19,Middle Income Segment,Good,3k-6k,740.5,4826.795,9176.73,143.84,0,1,2,2,True
4715,2,2024-06-07,2024-09-08,High Income Segment,Exceptional,6k-10k,578.0,7146.105,13762.98,38.19,0,2,2,2,True
4716,3,2024-03-12,2024-10-19,High Income Segment,Poor,3k-6k,549.6666666666666,5604.873333333334,12450.82,254.66000000000003,1,3,3,3,True
4717,3,2023-04-01,2025-01-31,High Income Segment,Poor,3k-6k,515.0,5408.75,18110.28,174.98000000000002,0,3,3,3,True
4718,7,2023-05-29,2025-03-01,Middle Income Segment,Fair,3k-6k,625.0,5232.987142857143,43027.409999999996,655.6800000000001,2,3,7,7,True
4719,6,2023-11-03,2025-03-11,Middle Income Segment,Poor,6k-10k,558.0,5724.793333333332,34468.47,200.84,0,3,6,6,True
4720,2,2023-04-15,2025-04-26,Middle Income Segment,Exceptional,3k-6k,652.0,5011.54,19191.9,60.89,0,1,2,2,True
4721,2,2023-05-24,2023-12-23,High Income Segment,Fair,3k-6k,623.5,7354.585000000001,5767.469999999999,51.93,0,2,2,2,True
4722,6,2023-01-20,2025-04-23,Middle Income Segment,Poor,3k-6k,613.1666666666666,3556.025,17956.43,108.09,0,2,6,6,True
4723,3,2023-05-24,2024-06-15,Low Income Segment,Poor,Under 3k,473.3333333333333,2052.2000000000003,29641.81,305.07,1,2,3,3,True
4724,2,2024-06-12,2024-08-26,High Income Segment,Fair,6k-10k,551.5,8041.9,7954.92,0.0,0,2,2,2,True
4725,1,2023-10-29,2023-10-29,High Income Segment,Poor,6k-10k,322.0,8500.85,3291.51,0.0,0,1,1,1,False
4726,3,2023-09-28,2024-10-10,Middle Income Segment,Poor,3k-6k,463.6666666666667,5602.393333333333,24835.52,0.0,0,1,3,3,True
4727,4,2023-01-27,2024-10-07,Middle Income Segment,Poor,6k-10k,563.25,6038.0525,32579.04,135.76,0,3,4,4,True
4728,1,2023-08-10,2023-08-10,Middle Income Segment,Good,3k-6k,688.0,4613.27,10994.32,0.0,0,1,1,1,False
4729,4,2023-01-02,2025-05-09,High Income Segment,Poor,6k-10k,597.25,5690.3525,28734.79,42.39,0,3,4,4,True
4730,4,2023-01-18,2025-01-29,Middle Income Segment,Fair,6k-10k,574.5,6741.0425,37908.009999999995,285.52,1,2,4,4,True
4731,3,2023-08-04,2023-12-02,Middle Income Segment,Poor,6k-10k,556.0,6419.463333333333,24283.29,161.31,0,2,3,3,True
4732,1,2023-05-26,2023-05-26,High Income Segment,Very Good,6k-10k,771.0,7740.64,2671.33,10.43,0,1,1,1,False
4733,1,2023-05-23,2023-05-23,High Income Segment,Fair,6k-10k,594.0,9175.35,3502.88,0.0,0,1,1,1,False
4734,2,2024-08-03,2024-09-15,Low Income Segment,Fair,3k-6k,523.5,3641.185,20609.43,170.57999999999998,0,2,2,2,True
4735,3,2023-01-13,2025-03-31,High Income Segment,Poor,3k-6k,461.3333333333333,5107.636666666666,9064.24,90.39,0,3,3,3,True
4736,2,2024-07-23,2024-10-21,High Income Segment,Fair,6k-10k,560.5,5044.5650000000005,14834.48,11.93,0,2,2,2,True
4737,2,2024-09-25,2025-03-25,High Income Segment,Exceptional,6k-10k,576.0,9264.665,7675.610000000001,18.07,0,1,2,2,True
4738,2,2023-06-18,2023-12-07,High Income Segment,Good,6k-10k,620.5,7352.355,8755.55,43.22,0,2,2,2,True
4739,1,2025-05-08,2025-05-08,Low Income Segment,Fair,Under 3k,624.0,1733.53,4157.06,75.57,0,1,1,1,False
4740,2,2024-01-25,2024-04-08,Low Income Segment,Poor,6k-10k,401.0,4388.96,4511.71,0.0,0,2,2,2,True
4741,4,2023-03-23,2025-01-26,High Income Segment,Good,6k-10k,591.25,7898.34,8726.960000000001,168.45,1,2,4,4,True
4742,4,2023-07-14,2025-03-29,Middle Income Segment,Poor,6k-10k,551.25,5860.76,12651.71,181.93,1,3,4,4,True
4743,3,2023-04-05,2024-07-20,Middle Income Segment,Poor,3k-6k,469.3333333333333,5559.163333333334,16560.94,119.03,0,2,3,3,True
4744,4,2023-05-28,2024-07-22,Middle Income Segment,Exceptional,3k-6k,709.25,5188.7525000000005,18203.35,117.74,0,3,4,4,True
4746,1,2023-07-24,2023-07-24,Middle Income Segment,Very Good,3k-6k,792.0,5879.48,5872.42,4.46,0,1,1,1,False
4747,4,2023-02-14,2024-05-29,Middle Income Segment,Poor,3k-6k,635.5,3682.9800000000005,15166.079999999998,172.67000000000002,1,2,4,4,True
4748,6,2023-02-11,2025-05-13,High Income Segment,Fair,3k-6k,631.3333333333334,5316.535,16456.879999999997,256.41999999999996,1,3,6,6,True
4749,4,2023-04-05,2025-04-30,High Income Segment,Poor,6k-10k,482.0,5755.05,22284.17,223.7,0,3,4,4,True
4750,1,2023-03-20,2023-03-20,Middle Income Segment,Fair,3k-6k,668.0,3856.78,3306.15,0.0,0,1,1,1,False
4751,2,2023-05-22,2024-04-25,Middle Income Segment,Poor,3k-6k,580.5,4109.88,10772.11,0.0,0,1,2,2,True
4754,4,2023-11-13,2025-04-13,High Income Segment,Fair,6k-10k,645.75,7902.755,18365.89,151.94,0,2,4,4,True
4755,1,2023-03-31,2023-03-31,Middle Income Segment,Poor,3k-6k,490.0,5282.59,240.93,0.0,0,1,1,1,False
4756,4,2023-10-22,2025-03-28,Middle Income Segment,Good,6k-10k,551.75,5305.23,23238.66,197.83999999999997,1,3,4,4,True
4757,1,2025-05-01,2025-05-01,Middle Income Segment,Poor,3k-6k,435.0,5294.57,10132.97,36.88,0,1,1,1,False
4758,3,2023-10-02,2025-01-31,Middle Income Segment,Poor,3k-6k,444.0,4905.743333333333,26000.9,61.57,0,1,3,3,True
4759,5,2023-03-04,2024-08-08,Middle Income Segment,Poor,3k-6k,476.4,4437.82,22007.44,248.17000000000002,1,2,5,5,True
4760,3,2023-05-01,2024-02-25,Middle Income Segment,Poor,6k-10k,399.0,6743.829999999999,18348.93,72.75,0,2,3,3,True
4761,1,2023-04-19,2023-04-19,Middle Income Segment,Exceptional,3k-6k,843.0,5114.45,12941.77,121.41,0,1,1,1,False
4762,1,2023-08-15,2023-08-15,Middle Income Segment,Exceptional,3k-6k,815.0,3132.25,3105.75,0.0,0,1,1,1,False
4763,4,2023-03-25,2024-11-14,Middle Income Segment,Poor,3k-6k,475.25,3732.2799999999997,27131.04,0.0,0,2,4,4,True
4764,3,2024-02-03,2024-11-10,Middle Income Segment,Poor,3k-6k,410.0,6373.643333333333,15482.32,33.12,0,2,3,3,True
4765,2,2023-07-21,2024-08-27,High Income Segment,Exceptional,6k-10k,665.0,7588.98,13033.11,100.3,0,2,2,2,True
4766,6,2023-03-10,2024-09-20,High Income Segment,Poor,6k-10k,588.1666666666666,5733.248333333333,16217.99,51.04,0,3,6,6,True
4767,4,2023-11-08,2025-01-21,Low Income Segment,Poor,Under 3k,371.75,3807.045,12349.05,63.540000000000006,0,3,4,4,True
4768,3,2023-07-06,2025-01-04,Middle Income Segment,Poor,3k-6k,494.0,5143.56,18017.97,72.68,0,1,3,3,True
4769,1,2024-07-05,2024-07-05,Low Income Segment,Poor,Under 3k,366.0,1304.48,2331.29,0.0,0,1,1,1,False
4770,6,2023-05-31,2025-01-19,High Income Segment,Poor,3k-6k,575.1666666666666,4793.953333333334,11607.060000000001,326.0,1,3,5,6,True
4771,1,2025-02-11,2025-02-11,High Income Segment,Fair,6k-10k,649.0,7960.13,2482.27,0.0,0,1,1,1,False
4772,2,2024-05-22,2024-10-27,High Income Segment,Fair,3k-6k,615.0,6724.65,8049.76,39.24,0,2,2,2,True
4773,3,2023-10-01,2025-04-08,Low Income Segment,Poor,Under 3k,403.3333333333333,3393.906666666667,11668.34,118.51,0,2,3,3,True
4774,3,2024-11-08,2025-02-14,Low Income Segment,Fair,Under 3k,627.0,2809.52,15339.87,108.71,0,2,3,3,True
4775,6,2023-06-09,2025-05-20,Middle Income Segment,Good,3k-6k,676.6666666666666,4760.138333333333,27315.65,325.94,1,3,6,6,True
4777,2,2023-11-26,2024-11-26,High Income Segment,Fair,6k-10k,481.0,7186.0650000000005,7576.42,57.09,0,2,2,2,True
4778,1,2024-01-12,2024-01-12,Middle Income Segment,Good,6k-10k,671.0,6712.7,3922.41,0.0,0,1,1,1,False
4779,1,2023-08-11,2023-08-11,Low Income Segment,Exceptional,Under 3k,834.0,2032.67,5445.18,50.11,0,1,1,1,False
4781,2,2023-12-05,2024-09-14,High Income Segment,Fair,6k-10k,485.0,8213.395,11210.42,39.32,0,1,2,2,True
4782,1,2023-09-22,2023-09-22,High Income Segment,Poor,6k-10k,438.0,9474.27,1275.18,126.93,0,1,1,1,False
4783,3,2023-05-12,2024-05-29,High Income Segment,Exceptional,6k-10k,610.3333333333334,7861.150000000001,23168.72,143.14000000000001,0,2,3,3,True
4784,1,2024-10-27,2024-10-27,High Income Segment,Poor,6k-10k,511.0,8751.13,11526.29,34.08,0,1,1,1,False
4785,2,2023-03-16,2024-09-18,Low Income Segment,Poor,3k-6k,461.0,3272.235,4657.38,284.26,1,2,2,2,True
4786,2,2024-05-10,2024-12-02,High Income Segment,Fair,3k-6k,580.0,6111.63,2505.75,36.8,0,2,2,2,True
4787,2,2024-01-16,2024-04-21,Low Income Segment,Good,3k-6k,564.0,2618.505,7786.719999999999,0.0,0,2,2,2,True
4788,2,2024-01-07,2025-04-18,High Income Segment,Good,6k-10k,511.0,8448.425,14572.5,105.25,0,1,2,2,True
4789,1,2023-04-15,2023-04-15,Middle Income Segment,Poor,3k-6k,346.0,4490.96,1918.18,0.0,0,1,1,1,False
4790,1,2025-01-19,2025-01-19,Low Income Segment,Fair,Under 3k,617.0,2161.44,2942.11,0.0,0,1,1,1,False
4791,3,2023-10-25,2024-10-13,Middle Income Segment,Exceptional,3k-6k,717.0,3798.4733333333334,20662.92,311.27,1,2,3,3,True
4792,2,2023-01-26,2025-02-09,High Income Segment,Poor,3k-6k,366.0,6052.219999999999,9059.86,0.0,0,2,2,2,True
4793,3,2023-04-04,2025-03-17,High Income Segment,Poor,6k-10k,489.6666666666667,6514.426666666666,23948.43,82.45,0,2,3,3,True
4795,1,2024-06-12,2024-06-12,Low Income Segment,Fair,Under 3k,643.0,1731.94,13216.74,0.0,0,1,1,1,False
4796,3,2023-06-14,2025-05-17,High Income Segment,Poor,6k-10k,577.6666666666666,7676.116666666666,14372.22,82.86999999999999,0,2,3,3,True
4797,4,2023-03-12,2024-03-31,High Income Segment,Poor,3k-6k,521.5,5541.13,20877.7,15.33,0,2,4,4,True
4799,1,2024-10-23,2024-10-23,High Income Segment,Fair,6k-10k,641.0,9919.2,6604.55,58.36,0,1,1,1,False
4800,3,2023-01-20,2024-07-24,Middle Income Segment,Very Good,3k-6k,635.6666666666666,4618.7,19111.530000000002,85.62,0,1,3,3,True
4801,2,2024-05-10,2024-06-14,High Income Segment,Good,3k-6k,721.0,6479.7699999999995,7313.32,0.0,0,2,2,2,True
4802,2,2023-01-28,2023-04-11,High Income Segment,Poor,6k-10k,581.0,4428.59,19455.99,112.38,0,2,2,2,True
4803,2,2023-02-22,2024-11-30,Low Income Segment,Good,Under 3k,753.0,2096.8,7572.57,17.77,0,1,2,2,True
4804,1,2023-02-25,2023-02-25,Middle Income Segment,Exceptional,6k-10k,823.0,6490.01,8570.15,0.0,0,1,1,1,False
4805,2,2023-05-09,2025-01-12,High Income Segment,Poor,3k-6k,516.0,6209.3099999999995,19802.45,2.17,0,2,2,2,True
4806,1,2024-10-06,2024-10-06,Low Income Segment,Fair,Under 3k,645.0,2520.96,204.66,179.23,1,1,1,1,False
4807,4,2023-08-15,2025-02-01,High Income Segment,Poor,6k-10k,628.5,6924.1175,25364.02,463.94,2,2,4,4,True
4808,2,2023-01-26,2023-06-06,High Income Segment,Good,6k-10k,679.0,5049.1900000000005,1754.87,103.57,0,2,2,2,True
4809,3,2023-02-15,2023-09-14,Middle Income Segment,Poor,3k-6k,457.3333333333333,5071.740000000001,15924.5,187.52999999999997,1,1,3,3,True
4810,4,2024-05-26,2025-04-20,Middle Income Segment,Exceptional,3k-6k,666.25,6376.15,29836.18,9.1,0,2,4,4,True
4811,4,2023-05-19,2024-06-18,Middle Income Segment,Exceptional,3k-6k,592.25,4382.18,19775.71,148.74,0,3,4,4,True
4812,1,2024-07-24,2024-07-24,Middle Income Segment,Poor,3k-6k,374.0,4563.01,3066.95,52.97,0,1,1,1,False
4814,2,2023-10-27,2023-11-23,High Income Segment,Fair,6k-10k,706.5,8732.755000000001,2720.95,0.0,0,1,2,2,True
4815,4,2023-01-12,2024-12-03,High Income Segment,Poor,6k-10k,542.75,7806.67,29114.07,100.92,0,2,4,4,True
4816,3,2024-03-09,2025-01-22,High Income Segment,Fair,6k-10k,547.3333333333334,6429.69,15824.09,59.39,0,2,3,3,True
4817,1,2024-05-20,2024-05-20,Middle Income Segment,Very Good,3k-6k,785.0,5149.33,1392.02,0.0,0,1,1,1,False
4818,2,2024-07-30,2024-12-15,High Income Segment,Poor,6k-10k,442.0,5645.32,1328.42,9.5,0,2,2,2,True
4819,3,2023-01-30,2023-08-01,High Income Segment,Fair,3k-6k,605.0,5682.93,18053.489999999998,279.83000000000004,1,3,3,3,True
4821,1,2024-01-25,2024-01-25,Middle Income Segment,Good,3k-6k,731.0,3738.05,2928.01,1.12,0,1,1,1,False
4822,2,2024-06-19,2024-06-22,Low Income Segment,Poor,3k-6k,587.5,3073.66,5099.08,51.07,0,2,2,2,True
4823,3,2023-05-21,2024-05-13,Middle Income Segment,Poor,3k-6k,576.6666666666666,5875.943333333334,21156.1,164.92000000000002,0,2,3,3,True
4824,3,2023-07-16,2024-05-09,High Income Segment,Poor,6k-10k,581.0,6644.959999999999,9762.560000000001,73.72,0,2,3,3,True
4825,4,2023-10-10,2025-05-15,Middle Income Segment,Poor,6k-10k,495.5,5622.8099999999995,13390.849999999999,189.62,1,3,4,4,True
4827,2,2024-05-10,2025-03-06,Middle Income Segment,Exceptional,3k-6k,613.5,4802.67,10967.93,153.10999999999999,1,1,2,2,True
4828,2,2023-08-05,2025-03-26,Middle Income Segment,Fair,3k-6k,484.0,3650.38,17315.56,0.0,0,1,2,2,True
4829,1,2024-01-08,2024-01-08,Middle Income Segment,Good,3k-6k,695.0,3271.73,2140.89,0.0,0,1,1,1,False
4830,4,2023-04-08,2023-12-04,Middle Income Segment,Poor,3k-6k,438.0,3430.5075,22695.32,5.5,0,2,4,4,True
4831,2,2023-01-27,2023-10-20,High Income Segment,Good,6k-10k,532.5,5162.7699999999995,20546.95,32.6,0,2,2,2,True
4832,3,2023-05-03,2024-08-27,High Income Segment,Fair,6k-10k,597.3333333333334,5448.696666666667,23592.510000000002,204.74999999999997,1,3,3,3,True
4833,1,2024-03-16,2024-03-16,Low Income Segment,Good,Under 3k,725.0,1529.27,2325.69,0.0,0,1,1,1,False
4835,2,2023-06-07,2023-06-10,High Income Segment,Poor,6k-10k,399.0,5744.88,10135.029999999999,43.07,0,2,2,2,True
4836,1,2024-08-21,2024-08-21,High Income Segment,Good,6k-10k,714.0,8559.94,6492.29,0.0,0,1,1,1,False
4837,4,2023-01-27,2023-12-22,Middle Income Segment,Poor,3k-6k,512.5,4910.1175,24218.66,0.0,0,3,4,4,True
4838,1,2023-12-07,2023-12-07,High Income Segment,Exceptional,6k-10k,802.0,7017.49,1422.17,0.0,0,1,1,1,False
4839,3,2024-04-26,2025-04-06,Middle Income Segment,Poor,3k-6k,564.0,4114.35,29774.62,66.82,0,2,3,3,True
4840,2,2024-02-09,2025-04-21,Middle Income Segment,Fair,3k-6k,594.5,5778.77,13927.84,179.6,0,1,2,2,True
4841,5,2023-03-17,2025-05-10,High Income Segment,Poor,3k-6k,533.6,5284.25,32282.280000000002,267.03,0,3,5,5,True
4842,1,2023-04-21,2023-04-21,Middle Income Segment,Fair,3k-6k,659.0,5418.12,3461.38,0.0,0,1,1,1,False
4843,1,2024-06-26,2024-06-26,Middle Income Segment,Poor,6k-10k,389.0,6062.96,9892.45,48.37,0,1,1,1,False
4845,6,2023-07-08,2025-03-30,High Income Segment,Exceptional,3k-6k,635.3333333333334,6241.371666666667,29411.0,25.830000000000002,0,2,6,6,True
4846,1,2024-03-15,2024-03-15,Middle Income Segment,Poor,3k-6k,426.0,3521.19,389.77,197.5,1,1,1,1,False
4847,1,2024-02-09,2024-02-09,High Income Segment,Poor,6k-10k,421.0,8147.43,1285.34,0.0,0,1,1,1,False
4849,4,2023-03-03,2024-11-06,High Income Segment,Poor,6k-10k,533.25,6200.3675,11461.43,134.11,0,3,4,4,True
4850,3,2024-06-11,2024-12-19,Middle Income Segment,Good,3k-6k,642.0,3201.69,17990.98,318.54999999999995,1,2,3,3,True
4851,1,2023-12-04,2023-12-04,High Income Segment,Fair,6k-10k,589.0,8610.12,226.04,0.0,0,1,1,1,False
4852,1,2023-02-08,2023-02-08,Middle Income Segment,Poor,3k-6k,430.0,4174.27,1675.35,0.0,0,1,1,1,False
4853,1,2025-01-05,2025-01-05,Middle Income Segment,Poor,6k-10k,421.0,6725.15,6785.37,0.0,0,1,1,1,False
4854,5,2023-05-20,2024-10-04,Middle Income Segment,Poor,6k-10k,503.6,5964.202,20562.66,33.99,0,2,5,5,True
4855,2,2023-06-05,2024-10-28,High Income Segment,Good,6k-10k,508.0,4897.65,5995.38,190.59,0,2,2,2,True
4856,2,2024-09-03,2025-03-14,High Income Segment,Poor,6k-10k,562.0,7620.505000000001,11210.150000000001,2.59,0,2,2,2,True
4857,3,2023-02-28,2024-08-23,Middle Income Segment,Poor,3k-6k,497.6666666666667,3621.3866666666668,8912.439999999999,146.42,1,2,3,3,True
4858,1,2024-01-19,2024-01-19,Middle Income Segment,Fair,3k-6k,605.0,3430.46,2753.05,17.9,0,1,1,1,False
4859,3,2023-06-20,2025-04-25,Middle Income Segment,Very Good,3k-6k,639.0,4143.053333333333,14776.73,36.7,0,2,3,3,True
4860,1,2025-04-28,2025-04-28,Middle Income Segment,Poor,3k-6k,464.0,4729.49,4999.86,3.47,0,1,1,1,False
4861,4,2023-05-28,2023-12-10,High Income Segment,Poor,6k-10k,601.5,7895.83,21889.46,195.0,0,2,4,4,True
4862,3,2024-04-01,2025-04-04,Middle Income Segment,Poor,3k-6k,577.6666666666666,3557.773333333333,18726.71,104.21,0,2,3,3,True
4863,3,2023-01-11,2024-09-18,Middle Income Segment,Poor,3k-6k,607.3333333333334,5218.993333333333,12694.689999999999,11.65,0,1,3,3,True
4864,1,2023-05-23,2023-05-23,High Income Segment,Poor,6k-10k,414.0,7146.63,2714.02,0.0,0,1,1,1,False
4865,2,2024-01-21,2024-04-13,Low Income Segment,Poor,3k-6k,484.5,2910.855,9888.199999999999,40.26,0,2,2,2,True
4866,3,2023-05-10,2025-05-10,High Income Segment,Exceptional,3k-6k,756.0,5296.94,21126.989999999998,104.64,0,3,3,3,True
4867,4,2023-03-07,2024-08-24,High Income Segment,Poor,6k-10k,572.25,5267.370000000001,29835.2,49.1,0,2,4,4,True
4868,3,2023-03-28,2025-02-23,High Income Segment,Poor,6k-10k,443.0,8409.403333333334,20576.05,49.449999999999996,0,1,3,3,True
4869,1,2024-09-25,2024-09-25,Low Income Segment,Poor,Under 3k,350.0,1206.18,11077.3,89.43,0,1,1,1,False
4870,2,2023-04-03,2024-02-23,High Income Segment,Exceptional,6k-10k,634.0,4767.365,9618.77,9.67,0,2,2,2,True
4871,3,2023-12-08,2024-08-23,High Income Segment,Fair,3k-6k,596.6666666666666,5121.033333333333,13603.92,48.27,0,3,3,3,True
4872,3,2023-02-17,2024-09-10,Low Income Segment,Fair,Under 3k,579.3333333333334,2787.51,18386.78,201.75,1,2,3,3,True
4873,3,2023-10-11,2024-06-29,Middle Income Segment,Poor,3k-6k,593.3333333333334,5611.006666666667,17537.55,250.49,1,2,3,3,True
4874,2,2024-02-26,2025-02-25,High Income Segment,Poor,6k-10k,480.0,4892.085,9338.44,0.0,0,2,2,2,True
4875,2,2024-04-21,2024-09-21,Middle Income Segment,Good,3k-6k,531.0,5683.475,15591.34,0.0,0,1,2,2,True
4876,2,2023-10-24,2025-02-10,High Income Segment,Poor,6k-10k,525.0,5139.759999999999,4928.51,0.0,0,2,2,2,True
4877,2,2024-10-24,2025-04-27,Low Income Segment,Good,3k-6k,581.0,2718.88,20319.170000000002,0.0,0,2,2,2,True
4878,2,2024-02-25,2024-03-17,High Income Segment,Poor,6k-10k,394.5,5374.59,22841.67,42.21,0,2,2,2,True
4879,3,2023-03-28,2025-01-17,High Income Segment,Poor,3k-6k,588.3333333333334,5534.493333333333,13844.68,20.85,0,3,3,3,True
4880,3,2023-06-08,2024-01-11,High Income Segment,Good,6k-10k,684.0,6144.186666666666,27854.43,0.0,0,2,3,3,True
4881,2,2023-02-26,2023-03-09,Low Income Segment,Exceptional,3k-6k,724.5,3692.795,8307.98,61.27,0,2,2,2,True
4882,2,2024-10-01,2025-02-08,Low Income Segment,Poor,3k-6k,412.0,3405.8,5864.56,0.0,0,2,2,2,True
4883,3,2023-07-31,2025-02-11,Middle Income Segment,Good,6k-10k,627.3333333333334,7238.759999999999,20268.39,245.31,1,2,3,3,True
4885,2,2023-07-19,2025-01-11,High Income Segment,Good,6k-10k,597.5,4828.515,6705.43,164.48000000000002,0,2,2,2,True
4886,1,2023-02-27,2023-02-27,High Income Segment,Poor,6k-10k,504.0,8971.92,3123.62,0.0,0,1,1,1,False
4887,3,2024-05-02,2024-05-14,High Income Segment,Good,6k-10k,629.3333333333334,7792.360000000001,11997.51,68.63,0,1,3,3,True
4888,2,2024-08-19,2025-01-30,High Income Segment,Fair,6k-10k,554.0,5278.42,14173.91,129.01,0,2,2,2,True
4889,2,2024-05-13,2024-08-05,High Income Segment,Good,6k-10k,529.5,7557.515,19721.4,99.0,0,2,2,2,True
4890,2,2023-03-17,2024-11-03,Middle Income Segment,Fair,3k-6k,617.0,6122.280000000001,4578.71,0.0,0,1,2,2,True
4891,1,2024-12-27,2024-12-27,Low Income Segment,Poor,Under 3k,564.0,2751.52,2464.2,0.0,0,1,1,1,False
4892,5,2023-06-22,2024-07-01,High Income Segment,Poor,6k-10k,623.2,5575.964,24618.53,204.19,0,3,5,5,True
